npoints=234, a=(53.094017,31.722222,74.089744), b=(0.020394,-0.274669,0.961323)
npoints=193, a=(52.590674,29.735751,72.979275), b=(0.184976,-0.202653,0.961622)
npoints=160, a=(65.756250,54.837500,41.331250), b=(0.689535,0.682326,-0.242844)
npoints=131, a=(53.045802,32.045802,75.305344), b=(0.305137,-0.202844,0.930455)
npoints=77, a=(64.714286,53.051948,39.987013), b=(0.614621,0.743244,-0.264254)
npoints=65, a=(28.753846,46.430769,44.615385), b=(0.884218,-0.466848,0.014536)
npoints=79, a=(53.265823,29.037975,72.797468), b=(0.037099,-0.284900,0.957839)
npoints=82, a=(51.365854,30.939024,77.719512), b=(0.282606,-0.145387,0.948154)
npoints=59, a=(53.084746,35.067797,69.593220), b=(0.190622,-0.202467,0.960558)
npoints=61, a=(55.721311,31.655738,72.901639), b=(0.054658,-0.330634,0.942175)
npoints=41, a=(51.243902,28.902439,70.365854), b=(0.035152,-0.030189,0.998926)
npoints=39, a=(50.179487,34.487179,63.794872), b=(0.072268,0.099212,-0.992439)
npoints=24, a=(49.000000,30.333333,67.375000), b=(0.033892,0.027702,-0.999042)
npoints=32, a=(57.031250,33.531250,67.218750), b=(0.158821,0.536615,-0.828746)
npoints=18, a=(51.444444,26.333333,75.500000), b=(0.023054,-0.044423,0.998747)
npoints=29, a=(55.655172,34.310345,71.241379), b=(0.197107,-0.301949,0.932725)
npoints=15, a=(33.933333,45.933333,44.533333), b=(0.906572,-0.413236,0.085816)
npoints=21, a=(60.809524,51.428571,40.142857), b=(0.663048,0.672824,-0.328138)
npoints=17, a=(64.823529,51.764706,43.176471), b=(0.705128,0.678675,-0.205416)
npoints=14, a=(49.071429,30.785714,69.857143), b=(0.037203,-0.310145,0.949961)
npoints=11, a=(51.545455,33.181818,64.272727), b=(0.070012,0.269930,0.960331)
npoints=15, a=(64.866667,54.666667,43.533333), b=(0.690188,0.668666,-0.276635)
npoints=11, a=(50.727273,31.727273,79.000000), b=(0.071625,0.372045,-0.925447)
npoints=13, a=(54.230769,28.230769,72.076923), b=(0.048371,0.522276,-0.851404)
npoints=13, a=(59.076923,33.307692,77.153846), b=(0.228503,-0.264188,0.937012)
npoints=15, a=(28.466667,45.400000,42.733333), b=(0.874927,-0.481915,0.047554)
npoints=10, a=(65.300000,51.400000,38.500000), b=(0.629698,0.753422,-0.189303)
npoints=7, a=(58.285714,27.285714,89.142857), b=(0.612589,0.677144,0.407690)
npoints=7, a=(49.142857,30.857143,67.857143), b=(0.864866,0.076636,0.496118)
npoints=8, a=(51.125000,34.125000,77.250000), b=(0.232159,-0.210508,0.949626)
npoints=6, a=(47.000000,33.833333,61.500000), b=(0.316054,-0.556684,-0.768253)
npoints=5, a=(52.400000,29.600000,79.000000), b=(0.766428,0.642331,0.000000)
npoints=7, a=(54.857143,28.428571,70.714286), b=(0.428394,0.024201,0.903268)
npoints=5, a=(53.200000,34.800000,75.200000), b=(0.865130,0.424145,-0.267677)
npoints=4, a=(55.750000,33.500000,90.750000), b=(0.993707,0.022087,-0.109814)
npoints=5, a=(41.400000,38.400000,63.200000), b=(0.542089,-0.267361,0.796654)
npoints=4, a=(52.000000,33.000000,60.250000), b=(0.301187,-0.694182,-0.653757)
npoints=4, a=(55.250000,24.500000,88.750000), b=(0.163594,0.979470,0.117793)
npoints=4, a=(55.250000,29.250000,75.250000), b=(0.043149,-0.990825,-0.128078)
npoints=3, a=(71.333333,58.333333,38.666667), b=(0.685284,0.685284,-0.246517)
npoints=3, a=(48.333333,32.000000,71.000000), b=(0.868238,-0.350830,0.350830)
npoints=3, a=(54.000000,43.333333,48.666667), b=(0.220563,0.759126,-0.612438)
npoints=3, a=(58.000000,32.333333,75.666667), b=(0.283772,0.140573,-0.948532)
npoints=3, a=(55.333333,29.333333,84.666667), b=(0.705566,0.065979,-0.705566)
npoints=2, a=(28.000000,43.500000,39.500000), b=(0.784465,-0.588348,0.196116)
npoints=2, a=(66.500000,57.500000,38.000000), b=(-0.645942,-0.763386,-0.000000)
npoints=2, a=(60.500000,25.500000,90.000000), b=(0.639602,0.639602,0.426401)
npoints=2, a=(54.500000,37.500000,74.500000), b=(-0.314485,0.104829,-0.943456)
npoints=2, a=(62.000000,45.500000,54.000000), b=(0.512148,0.384111,-0.768221)
npoints=2, a=(51.000000,23.000000,77.500000), b=(0.894427,0.000000,-0.447214)
