npoints=267, a=(66.928839,40.367041,73.127341), b=(0.190106,-0.197246,0.961745)
npoints=139, a=(68.345324,42.294964,72.172662), b=(0.197944,-0.194878,0.960646)
npoints=158, a=(29.525316,53.297468,40.094937), b=(0.961357,-0.208844,0.179382)
npoints=138, a=(67.231884,38.623188,71.152174), b=(0.128181,-0.212045,0.968817)
npoints=115, a=(76.121739,67.939130,37.886957), b=(0.537319,0.796226,-0.278053)
npoints=76, a=(69.578947,39.868421,73.184211), b=(0.157075,-0.224436,0.961746)
npoints=85, a=(65.188235,39.011765,73.752941), b=(0.137641,-0.100612,0.985359)
npoints=70, a=(65.457143,42.657143,71.700000), b=(0.209191,-0.179983,0.961169)
npoints=44, a=(70.659091,42.750000,71.863636), b=(0.226260,-0.235187,0.945248)
npoints=45, a=(63.955556,40.311111,76.466667), b=(0.213356,0.022057,0.976725)
npoints=41, a=(71.926829,48.243902,61.292683), b=(0.085684,0.606816,-0.790210)
npoints=50, a=(28.240000,53.300000,42.060000), b=(0.961905,-0.212900,0.171503)
npoints=28, a=(66.678571,44.642857,71.928571), b=(0.164854,-0.177190,0.970272)
npoints=28, a=(75.964286,68.214286,39.821429), b=(0.485241,0.829226,-0.277354)
npoints=25, a=(73.720000,47.240000,62.880000), b=(0.050671,0.516389,-0.854854)
npoints=22, a=(67.272727,41.681818,73.545455), b=(0.395184,-0.058126,0.916761)
npoints=23, a=(65.608696,37.260870,73.521739), b=(0.018848,0.109398,-0.993819)
npoints=17, a=(25.176471,52.235294,39.764706), b=(0.913875,-0.231341,0.333638)
npoints=17, a=(69.411765,47.823529,69.823529), b=(0.060062,-0.377478,0.924069)
npoints=15, a=(66.266667,36.600000,74.133333), b=(0.960198,-0.273481,-0.056821)
npoints=12, a=(75.333333,66.416667,36.333333), b=(0.670322,0.687697,-0.278822)
npoints=11, a=(62.636364,42.545455,68.181818), b=(0.438310,-0.199429,0.876420)
npoints=15, a=(20.733333,56.933333,36.133333), b=(0.979455,-0.137990,-0.147063)
npoints=13, a=(66.230769,34.615385,89.538462), b=(0.225663,-0.971912,-0.066809)
npoints=10, a=(71.500000,38.600000,69.600000), b=(0.532038,-0.038912,0.845826)
npoints=12, a=(68.416667,33.833333,75.333333), b=(0.142626,-0.108075,0.983859)
npoints=9, a=(75.888889,64.777778,37.111111), b=(0.736748,0.675747,0.023853)
npoints=12, a=(69.666667,45.166667,70.750000), b=(0.676365,-0.253396,0.691608)
npoints=7, a=(64.000000,39.857143,74.857143), b=(0.102939,-0.994490,0.019817)
npoints=7, a=(58.285714,46.857143,50.142857), b=(0.836267,-0.115205,0.536084)
npoints=6, a=(76.166667,71.000000,37.666667), b=(0.215682,0.000000,0.976464)
npoints=5, a=(13.000000,55.600000,40.400000), b=(0.873887,0.343745,-0.343745)
npoints=8, a=(73.125000,41.875000,89.750000), b=(0.988236,-0.152706,-0.008416)
npoints=5, a=(73.400000,43.400000,79.600000), b=(0.898842,-0.423141,-0.114173)
npoints=6, a=(74.000000,63.166667,39.000000), b=(0.609695,0.791399,-0.044266)
npoints=9, a=(24.777778,54.333333,37.222222), b=(0.894954,-0.378569,0.236101)
npoints=5, a=(70.600000,40.000000,82.000000), b=(0.289930,0.751254,-0.592923)
npoints=4, a=(69.000000,35.500000,80.250000), b=(0.990518,0.130027,-0.044357)
npoints=5, a=(69.800000,44.200000,75.600000), b=(0.836708,-0.504912,0.212094)
npoints=4, a=(64.500000,36.750000,65.500000), b=(0.218927,-0.517569,0.827160)
npoints=4, a=(71.000000,33.500000,77.750000), b=(0.406002,0.367959,0.836522)
npoints=4, a=(33.750000,52.000000,38.750000), b=(0.968138,-0.079316,0.237525)
npoints=7, a=(69.714286,46.000000,67.714286), b=(0.026914,0.171475,0.984821)
npoints=3, a=(38.333333,54.333333,38.666667), b=(0.401916,0.075818,-0.912532)
npoints=3, a=(63.666667,36.666667,76.666667), b=(0.604722,-0.767292,0.213483)
npoints=3, a=(72.333333,64.000000,48.333333), b=(0.504531,0.691423,-0.517091)
npoints=3, a=(71.666667,39.333333,65.000000), b=(0.616028,-0.083622,0.783273)
npoints=3, a=(64.666667,40.333333,79.333333), b=(0.005342,0.571995,-0.820240)
npoints=2, a=(28.500000,49.500000,37.500000), b=(0.895953,-0.428499,-0.116863)
npoints=2, a=(57.500000,57.000000,37.000000), b=(0.904048,0.417253,-0.092723)
npoints=2, a=(74.500000,61.500000,35.500000), b=(0.870063,0.483368,0.096674)
npoints=2, a=(67.500000,39.000000,71.500000), b=(0.985528,0.151620,-0.075810)
npoints=2, a=(69.500000,37.500000,78.500000), b=(0.762493,0.457496,0.457496)
npoints=2, a=(69.000000,48.000000,63.000000), b=(-0.696311,0.174078,-0.696311)
npoints=2, a=(75.500000,66.500000,39.000000), b=(0.282166,0.846499,-0.451466)
