npoints=243, a=(34.337449,72.967078,36.238683), b=(0.381862,-0.438006,-0.813838)
npoints=60, a=(31.266667,76.900000,38.766667), b=(0.432195,-0.444915,-0.784384)
npoints=81, a=(31.209877,78.197531,49.259259), b=(0.033409,0.444998,0.894908)
npoints=65, a=(27.923077,73.907692,51.753846), b=(0.393449,0.330315,-0.857957)
npoints=45, a=(36.044444,69.666667,35.555556), b=(0.393168,-0.446300,-0.803887)
npoints=38, a=(39.105263,71.315789,34.368421), b=(0.279098,-0.405825,-0.870293)
npoints=27, a=(30.814815,76.888889,51.333333), b=(0.126319,0.164654,0.978229)
npoints=22, a=(69.454545,62.454545,2.000000), b=(0.823111,0.567881,0.000000)
npoints=18, a=(29.222222,75.555556,53.722222), b=(0.534257,-0.313709,0.784956)
npoints=14, a=(51.214286,26.142857,2.000000), b=(-0.122734,-0.992440,-0.000000)
npoints=12, a=(30.666667,72.666667,46.000000), b=(0.515415,0.079368,-0.853258)
npoints=6, a=(32.333333,80.833333,47.333333), b=(0.042319,-0.566467,-0.822997)
npoints=6, a=(43.500000,62.833333,25.500000), b=(0.132188,0.990700,0.032263)
npoints=4, a=(33.500000,69.750000,37.250000), b=(0.350795,-0.282354,-0.892871)
npoints=4, a=(78.250000,65.000000,2.000000), b=(-0.610779,-0.791801,-0.000000)
npoints=3, a=(21.333333,67.000000,35.000000), b=(0.459350,0.344513,0.818724)
npoints=3, a=(35.666667,74.333333,36.333333), b=(0.340112,-0.340112,-0.876726)
npoints=4, a=(39.500000,62.000000,28.750000), b=(0.494743,-0.309973,-0.811878)
npoints=4, a=(46.000000,66.500000,27.250000), b=(0.843723,-0.211157,-0.493502)
npoints=2, a=(26.000000,73.500000,53.500000), b=(0.762001,-0.127000,0.635001)
npoints=2, a=(63.000000,76.000000,24.500000), b=(0.843612,0.532807,0.066601)
