npoints=8, a=(77.000000,13.000000,42.875000), b=(0.000000,0.000000,1.000000)
npoints=8, a=(77.000000,15.000000,42.875000), b=(0.000000,0.000000,1.000000)
npoints=8, a=(78.000000,12.000000,42.875000), b=(0.000000,0.000000,1.000000)
npoints=8, a=(79.000000,12.000000,42.875000), b=(0.000000,0.000000,1.000000)
npoints=7, a=(76.000000,13.000000,42.571429), b=(0.000000,0.000000,1.000000)
npoints=7, a=(77.000000,14.000000,42.000000), b=(0.000000,0.000000,1.000000)
npoints=7, a=(78.000000,13.000000,42.857143), b=(0.000000,0.000000,1.000000)
npoints=7, a=(78.000000,14.000000,42.000000), b=(0.000000,0.000000,1.000000)
npoints=6, a=(77.000000,12.000000,42.000000), b=(0.000000,0.000000,1.000000)
npoints=6, a=(79.000000,14.333333,49.000000), b=(0.000000,1.000000,0.000000)
npoints=6, a=(77.333333,11.000000,40.000000), b=(1.000000,0.000000,0.000000)
npoints=5, a=(78.400000,10.000000,42.400000), b=(0.707107,0.000000,0.707107)
npoints=5, a=(80.000000,12.800000,49.000000), b=(0.000000,1.000000,0.000000)
npoints=4, a=(75.000000,14.250000,42.000000), b=(0.000000,1.000000,0.000000)
npoints=4, a=(76.000000,12.000000,43.000000), b=(0.000000,0.000000,1.000000)
npoints=5, a=(76.000000,14.800000,43.000000), b=(0.000000,0.119331,-0.992855)
npoints=4, a=(80.250000,12.750000,44.000000), b=(0.707107,-0.707107,0.000000)
npoints=4, a=(78.500000,11.000000,43.500000), b=(0.707107,0.000000,0.707107)
npoints=4, a=(79.000000,13.000000,42.500000), b=(0.000000,0.000000,1.000000)
npoints=4, a=(80.000000,12.000000,41.750000), b=(0.000000,0.000000,1.000000)
npoints=3, a=(79.000000,14.666667,49.000000), b=(0.991450,0.130484,0.000000)
npoints=3, a=(77.000000,16.000000,40.666667), b=(0.977732,0.000000,-0.209855)
npoints=3, a=(78.333333,14.000000,42.000000), b=(1.000000,0.000000,0.000000)
npoints=3, a=(75.000000,16.333333,40.000000), b=(0.000000,1.000000,0.000000)
npoints=3, a=(78.333333,14.666667,43.000000), b=(0.810499,-0.490799,-0.319700)
npoints=4, a=(78.000000,15.500000,45.000000), b=(0.608287,-0.793717,0.000000)
npoints=3, a=(76.666667,12.000000,42.000000), b=(0.911415,-0.411488,0.000000)
npoints=3, a=(77.000000,16.000000,41.666667), b=(0.000000,0.000000,1.000000)
npoints=3, a=(79.000000,14.000000,43.000000), b=(-0.534522,0.801784,0.267261)
npoints=3, a=(76.333333,17.000000,42.333333), b=(0.707107,0.000000,0.707107)
npoints=3, a=(79.000000,10.000000,43.333333), b=(0.000000,0.000000,1.000000)
npoints=3, a=(80.666667,10.000000,42.333333), b=(0.260980,0.000000,0.965344)
npoints=2, a=(74.500000,11.500000,49.000000), b=(0.707107,-0.707107,0.000000)
npoints=2, a=(77.500000,11.000000,41.000000), b=(1.000000,0.000000,0.000000)
npoints=2, a=(75.500000,15.000000,39.000000), b=(0.447214,-0.894427,0.000000)
npoints=2, a=(78.500000,15.000000,42.000000), b=(1.000000,0.000000,0.000000)
npoints=2, a=(78.500000,15.000000,40.500000), b=(0.707107,0.000000,-0.707107)
npoints=2, a=(80.500000,11.000000,44.000000), b=(1.000000,0.000000,0.000000)
npoints=2, a=(78.500000,10.500000,39.500000), b=(0.577350,0.577350,-0.577350)
npoints=2, a=(78.500000,15.500000,44.500000), b=(0.700140,-0.700140,0.140028)
npoints=2, a=(81.500000,13.500000,49.000000), b=(0.196116,-0.980581,0.000000)
