npoints=12, a=(38.250000,7.000000,58.000000), b=(1.000000,0.000000,0.000000)
npoints=11, a=(37.000000,6.000000,51.818182), b=(0.000000,0.000000,1.000000)
npoints=10, a=(38.700000,7.000000,57.000000), b=(1.000000,0.000000,0.000000)
npoints=10, a=(35.000000,8.000000,51.700000), b=(0.000000,0.000000,1.000000)
npoints=10, a=(36.000000,5.000000,51.600000), b=(0.000000,0.000000,1.000000)
npoints=10, a=(36.000000,6.000000,50.700000), b=(0.000000,0.000000,1.000000)
npoints=10, a=(37.000000,6.300000,53.000000), b=(0.000000,1.000000,0.000000)
npoints=10, a=(38.000000,6.000000,51.700000), b=(0.000000,0.000000,1.000000)
npoints=10, a=(38.000000,8.000000,52.700000), b=(0.000000,0.000000,1.000000)
npoints=9, a=(35.000000,7.000000,50.444444), b=(0.000000,0.000000,1.000000)
npoints=9, a=(38.000000,5.000000,51.888889), b=(0.000000,0.000000,1.000000)
npoints=9, a=(33.000000,6.555556,52.333333), b=(-0.000000,-0.258091,-0.966121)
npoints=8, a=(36.000000,4.000000,51.125000), b=(0.000000,0.000000,1.000000)
npoints=8, a=(36.000000,7.000000,50.125000), b=(0.000000,0.000000,1.000000)
npoints=8, a=(37.000000,5.000000,50.625000), b=(0.000000,0.000000,1.000000)
npoints=8, a=(39.000000,6.000000,51.125000), b=(0.000000,0.000000,1.000000)
npoints=7, a=(34.000000,6.000000,51.428571), b=(0.000000,0.000000,1.000000)
npoints=7, a=(34.000000,7.000000,50.142857), b=(0.000000,0.000000,1.000000)
npoints=7, a=(34.000000,8.000000,51.714286), b=(0.000000,0.000000,1.000000)
npoints=7, a=(35.000000,6.000000,51.571429), b=(0.000000,0.000000,1.000000)
npoints=7, a=(36.000000,8.000000,51.571429), b=(0.000000,0.000000,1.000000)
npoints=7, a=(36.714286,3.000000,53.000000), b=(1.000000,0.000000,0.000000)
npoints=7, a=(37.000000,4.000000,52.428571), b=(0.000000,0.000000,1.000000)
npoints=7, a=(37.000000,7.000000,49.000000), b=(0.000000,0.000000,1.000000)
npoints=7, a=(38.000000,7.000000,51.571429), b=(0.000000,0.000000,1.000000)
npoints=6, a=(39.833333,9.000000,57.000000), b=(1.000000,0.000000,0.000000)
npoints=6, a=(34.000000,5.000000,52.000000), b=(0.000000,0.000000,1.000000)
npoints=6, a=(35.000000,5.000000,51.166667), b=(0.000000,0.000000,1.000000)
npoints=6, a=(37.000000,3.000000,51.166667), b=(0.000000,0.000000,1.000000)
npoints=6, a=(37.000000,8.000000,50.333333), b=(0.000000,0.000000,1.000000)
npoints=7, a=(37.714286,10.000000,53.142857), b=(0.560629,0.000000,0.828067)
npoints=6, a=(39.000000,5.000000,52.833333), b=(0.000000,0.000000,1.000000)
npoints=5, a=(32.000000,6.000000,54.200000), b=(0.000000,0.000000,1.000000)
npoints=5, a=(42.000000,9.000000,58.000000), b=(1.000000,0.000000,0.000000)
npoints=5, a=(35.000000,4.000000,51.600000), b=(0.000000,0.000000,1.000000)
npoints=6, a=(36.500000,9.000000,50.500000), b=(0.323717,0.000000,0.946154)
npoints=5, a=(41.000000,5.000000,55.000000), b=(0.707107,0.707107,0.000000)
npoints=5, a=(39.000000,4.000000,52.200000), b=(0.000000,0.000000,1.000000)
npoints=5, a=(40.000000,6.200000,53.000000), b=(0.000000,1.000000,0.000000)
npoints=4, a=(31.000000,6.000000,56.000000), b=(0.000000,0.000000,1.000000)
npoints=6, a=(33.000000,6.833333,51.333333), b=(0.000000,0.275782,-0.961220)
npoints=4, a=(43.250000,8.000000,57.000000), b=(1.000000,0.000000,0.000000)
npoints=5, a=(35.600000,10.600000,57.000000), b=(0.995848,-0.091037,0.000000)
npoints=4, a=(34.000000,4.000000,53.250000), b=(0.000000,0.000000,1.000000)
npoints=4, a=(34.000000,9.000000,48.500000), b=(0.000000,0.000000,1.000000)
npoints=4, a=(32.000000,10.000000,51.000000), b=(0.946137,-0.144793,-0.289586)
npoints=4, a=(35.500000,3.000000,50.500000), b=(0.570060,-0.221205,0.791265)
npoints=4, a=(37.500000,8.500000,50.500000), b=(0.076934,-0.777735,0.623867)
npoints=4, a=(37.250000,3.000000,52.000000), b=(1.000000,0.000000,0.000000)
npoints=4, a=(38.250000,7.750000,51.250000), b=(0.381127,-0.381128,0.842309)
npoints=5, a=(39.000000,8.600000,51.000000), b=(-0.000000,-0.450087,-0.892985)
npoints=5, a=(40.000000,4.600000,50.800000), b=(0.000000,0.631564,-0.775324)
npoints=3, a=(30.333333,9.000000,55.333333), b=(0.181783,0.852926,0.489360)
npoints=4, a=(32.250000,6.500000,54.500000), b=(0.245836,-0.140534,0.959070)
npoints=3, a=(35.000000,10.333333,47.000000), b=(0.742737,0.622131,-0.247579)
npoints=3, a=(42.000000,8.000000,58.000000), b=(1.000000,0.000000,0.000000)
npoints=3, a=(42.000000,10.000000,58.000000), b=(1.000000,0.000000,0.000000)
npoints=3, a=(36.333333,8.333333,54.666667), b=(0.816497,-0.408248,0.408248)
npoints=3, a=(37.333333,3.333333,54.000000), b=(0.988758,-0.149523,0.000000)
npoints=3, a=(36.333333,2.000000,50.333333), b=(0.911912,0.223379,-0.344267)
npoints=3, a=(36.000000,7.666667,52.333333), b=(0.595130,0.438550,-0.673420)
npoints=4, a=(36.250000,5.750000,49.750000), b=(0.403128,0.867176,0.292394)
npoints=3, a=(38.333333,7.333333,47.333333), b=(0.143438,-0.947169,-0.286875)
npoints=3, a=(38.000000,4.000000,53.333333), b=(0.000000,0.000000,1.000000)
npoints=3, a=(39.000000,7.333333,53.000000), b=(0.497045,0.711261,0.497045)
npoints=3, a=(39.000000,6.000000,49.333333), b=(0.000000,0.920909,-0.389778)
npoints=3, a=(40.666667,7.000000,53.333333), b=(0.314224,0.942672,-0.112393)
npoints=2, a=(31.000000,5.500000,46.500000), b=(0.784465,-0.588348,-0.196116)
npoints=2, a=(31.000000,6.000000,56.500000), b=(0.000000,0.554700,-0.832050)
npoints=2, a=(35.500000,8.500000,46.000000), b=(0.857493,0.514496,0.000000)
npoints=2, a=(33.500000,6.000000,54.000000), b=(0.447214,-0.894427,0.000000)
