npoints=226, a=(29.265487,24.398230,25.575221), b=(0.864178,0.345492,0.365830)
npoints=192, a=(72.843750,25.588542,77.380208), b=(0.001325,0.410230,-0.911981)
npoints=168, a=(70.690476,24.845238,75.839286), b=(0.043558,-0.492937,0.868974)
npoints=101, a=(70.702970,25.455446,80.386139), b=(0.078565,0.484199,-0.871424)
npoints=106, a=(25.283019,21.886792,26.707547), b=(0.907004,0.310027,0.285005)
npoints=72, a=(73.458333,23.388889,88.263889), b=(0.998535,-0.048909,0.023139)
npoints=83, a=(73.120482,23.036145,76.831325), b=(0.163943,-0.399625,0.901900)
npoints=68, a=(22.191176,23.514706,23.691176), b=(0.952246,0.300202,0.055725)
npoints=55, a=(72.981818,26.327273,88.527273), b=(0.997283,-0.073079,0.009325)
npoints=46, a=(68.521739,25.195652,77.978261), b=(0.005190,0.562749,-0.826612)
npoints=41, a=(75.219512,22.682927,86.292683), b=(0.747298,-0.605507,0.273692)
npoints=47, a=(27.319149,23.191489,22.702128), b=(0.890862,0.224465,0.394942)
npoints=31, a=(67.483871,21.580645,80.387097), b=(0.361068,0.324246,-0.874354)
npoints=28, a=(15.214286,19.857143,21.500000), b=(0.389211,0.773751,-0.499824)
npoints=23, a=(77.000000,26.782609,91.000000), b=(0.864771,-0.502167,0.000000)
npoints=23, a=(74.739130,27.913043,75.956522), b=(0.028414,-0.514887,0.856787)
npoints=20, a=(28.950000,25.950000,27.300000), b=(0.840927,0.300931,0.449759)
npoints=18, a=(73.333333,24.555556,73.833333), b=(0.241886,0.605301,-0.758355)
npoints=12, a=(71.833333,20.833333,88.666667), b=(0.999380,-0.007312,0.034453)
npoints=13, a=(68.538462,26.000000,91.000000), b=(0.855089,0.518481,0.000000)
npoints=14, a=(28.285714,21.714286,27.642857), b=(0.846684,0.323675,0.422328)
npoints=12, a=(71.166667,24.333333,84.500000), b=(0.559478,-0.175253,-0.810105)
npoints=10, a=(69.800000,31.800000,66.600000), b=(0.565001,0.768613,0.300013)
npoints=7, a=(14.000000,20.571429,25.000000), b=(-0.688651,-0.725093,-0.000000)
npoints=9, a=(33.666667,28.444444,26.222222), b=(0.845912,0.249380,0.471427)
npoints=7, a=(15.714286,21.714286,21.428571), b=(0.818276,-0.400186,-0.412645)
npoints=9, a=(72.222222,28.666667,79.555556), b=(0.446019,0.590376,-0.672698)
npoints=6, a=(75.833333,20.000000,85.500000), b=(0.579593,-0.636600,0.508735)
npoints=4, a=(13.500000,19.250000,24.000000), b=(0.740173,-0.672416,0.000000)
npoints=4, a=(32.250000,23.000000,26.750000), b=(0.286862,-0.201580,-0.936523)
npoints=4, a=(72.250000,32.500000,73.000000), b=(0.943398,-0.274137,0.186676)
npoints=4, a=(34.750000,24.750000,31.750000), b=(0.586655,-0.807508,0.061374)
npoints=4, a=(51.500000,31.000000,47.000000), b=(0.569440,0.121342,0.813028)
npoints=3, a=(72.333333,25.000000,91.000000), b=(0.904443,0.426594,0.000000)
npoints=3, a=(71.333333,22.666667,75.000000), b=(0.711756,-0.666211,0.222636)
npoints=3, a=(57.333333,30.666667,59.666667), b=(0.614354,-0.009716,0.788971)
npoints=3, a=(74.666667,24.666667,89.000000), b=(0.377268,-0.926104,0.000000)
npoints=2, a=(17.000000,18.000000,21.500000), b=(0.838116,0.419058,-0.349215)
npoints=2, a=(37.000000,42.500000,25.000000), b=(0.339547,0.877163,-0.339547)
npoints=2, a=(73.000000,26.000000,72.500000), b=(0.963087,0.240772,0.120386)
npoints=2, a=(67.000000,32.000000,66.500000), b=(0.702247,0.702247,0.117041)
npoints=2, a=(65.500000,20.500000,91.000000), b=(-0.316228,-0.948683,-0.000000)
npoints=2, a=(71.500000,34.500000,75.500000), b=(-0.181969,0.618693,-0.764268)
