npoints=129, a=(49.310078,39.922481,75.798450), b=(0.287616,-0.653631,0.700031)
npoints=110, a=(49.718182,41.463636,77.881818), b=(0.298046,-0.645342,0.703351)
npoints=56, a=(50.696429,35.875000,77.517857), b=(0.047172,-0.685129,0.726893)
npoints=59, a=(47.915254,40.389831,77.254237), b=(0.292789,-0.643554,0.707186)
npoints=32, a=(54.281250,35.687500,83.343750), b=(0.068869,-0.997456,0.018383)
npoints=58, a=(51.551724,39.637931,76.120690), b=(0.286250,-0.864283,0.413613)
npoints=44, a=(48.045455,39.159091,73.659091), b=(0.075575,-0.626977,0.775363)
npoints=26, a=(50.423077,40.538462,81.384615), b=(0.005482,0.713656,-0.700474)
npoints=41, a=(52.951220,35.804878,80.146341), b=(0.014420,-0.940219,0.340264)
npoints=16, a=(47.625000,38.062500,83.187500), b=(0.027407,0.990928,-0.131567)
npoints=24, a=(52.541667,38.666667,84.333333), b=(0.462982,-0.842918,0.274110)
npoints=17, a=(52.764706,38.176471,79.176471), b=(0.287470,0.170022,0.942578)
npoints=23, a=(49.826087,45.260870,76.956522), b=(0.611988,-0.502378,0.610809)
npoints=22, a=(46.818182,41.681818,75.272727), b=(0.199331,-0.432287,0.879429)
npoints=13, a=(88.461538,3.307692,83.615385), b=(0.056305,0.753014,0.655591)
npoints=15, a=(48.866667,42.000000,77.666667), b=(0.016142,0.313189,-0.949554)
npoints=13, a=(53.769231,36.384615,81.461538), b=(0.447815,0.047269,0.892876)
npoints=12, a=(90.000000,5.083333,84.166667), b=(0.142791,-0.959044,-0.244634)
npoints=12, a=(47.750000,36.083333,75.250000), b=(0.330606,-0.693210,0.640437)
npoints=9, a=(49.333333,35.333333,80.000000), b=(0.056858,-0.374593,0.925444)
npoints=12, a=(52.083333,39.083333,74.333333), b=(0.225982,-0.914602,0.335312)
npoints=12, a=(47.583333,45.250000,77.250000), b=(0.541854,-0.241775,0.804947)
npoints=9, a=(52.111111,39.111111,79.444444), b=(0.174862,-0.726827,0.664188)
npoints=8, a=(55.375000,32.375000,81.375000), b=(0.340466,0.555509,0.758612)
npoints=7, a=(87.142857,2.714286,81.857143), b=(0.127891,-0.048966,-0.990579)
npoints=5, a=(48.200000,36.400000,85.400000), b=(0.718908,0.684284,0.122179)
npoints=6, a=(46.166667,42.166667,77.500000), b=(0.177479,0.683770,-0.707785)
npoints=7, a=(43.142857,48.714286,73.285714), b=(0.248392,-0.956914,0.150386)
npoints=5, a=(48.600000,43.000000,70.400000), b=(0.157245,-0.844981,0.511157)
npoints=4, a=(51.250000,34.000000,85.250000), b=(0.283957,0.925005,0.252458)
npoints=4, a=(54.000000,37.250000,78.750000), b=(0.457676,0.843084,0.282387)
npoints=4, a=(54.750000,40.250000,81.750000), b=(0.769790,0.029281,0.637625)
npoints=3, a=(40.333333,58.666667,62.000000), b=(-0.129933,-0.991523,-0.000000)
npoints=3, a=(40.666667,47.000000,66.666667), b=(0.221909,0.722478,-0.654814)
npoints=3, a=(43.666667,50.333333,63.666667), b=(0.622729,0.079283,-0.778411)
npoints=3, a=(45.000000,53.333333,69.000000), b=(0.332870,-0.196470,-0.922278)
npoints=4, a=(47.500000,39.000000,85.750000), b=(0.055511,0.997872,-0.034198)
npoints=4, a=(44.250000,52.250000,75.500000), b=(0.365751,-0.624129,0.690427)
npoints=3, a=(52.666667,39.333333,75.333333), b=(0.118663,0.992212,0.037879)
npoints=3, a=(58.333333,34.666667,83.000000), b=(0.693103,0.693103,0.198030)
npoints=3, a=(52.000000,33.000000,80.666667), b=(0.832050,0.554700,0.000000)
npoints=3, a=(89.000000,4.666667,86.000000), b=(0.763020,-0.646375,0.000000)
npoints=3, a=(89.333333,3.666667,82.000000), b=(0.226833,-0.907330,-0.353975)
npoints=2, a=(47.500000,43.000000,83.500000), b=(0.505076,0.808122,-0.303046)
npoints=2, a=(54.500000,36.000000,76.000000), b=(0.085436,0.512615,0.854358)
