npoints=177, a=(66.615819,65.559322,70.740113), b=(0.586161,0.691337,0.422456)
npoints=123, a=(67.398374,66.715447,68.268293), b=(0.525983,0.773017,0.354665)
npoints=85, a=(68.858824,65.682353,69.541176), b=(0.571639,0.755457,0.320176)
npoints=57, a=(71.578947,69.508772,75.701754), b=(0.519453,0.719302,0.461273)
npoints=55, a=(68.745455,70.545455,71.872727), b=(0.610471,0.700168,0.370256)
npoints=29, a=(71.551724,69.241379,68.827586), b=(0.546600,0.785876,0.289185)
npoints=47, a=(64.382979,63.212766,72.404255), b=(0.519591,0.716510,0.465445)
npoints=31, a=(78.032258,75.483871,78.322581), b=(0.086751,0.122172,0.988711)
npoints=25, a=(67.400000,70.320000,69.720000), b=(0.504207,0.774603,0.381794)
npoints=20, a=(39.000000,13.200000,65.850000), b=(0.056483,0.898849,-0.434605)
npoints=21, a=(76.047619,78.476190,79.047619), b=(0.553292,-0.414493,-0.722540)
npoints=15, a=(73.933333,77.600000,78.800000), b=(0.025593,0.111654,-0.993418)
npoints=10, a=(80.700000,74.400000,81.800000), b=(0.932679,0.224366,0.282435)
npoints=12, a=(62.500000,63.666667,70.083333), b=(0.550076,0.761531,0.342763)
npoints=11, a=(72.181818,71.818182,72.363636), b=(0.633610,0.548592,0.545513)
npoints=10, a=(44.700000,27.600000,67.800000), b=(0.317198,0.944971,-0.080093)
npoints=7, a=(69.000000,68.428571,67.285714), b=(0.515496,0.794517,0.320946)
npoints=4, a=(37.500000,11.500000,66.750000), b=(0.328702,0.450665,-0.829974)
npoints=5, a=(52.000000,48.400000,63.800000), b=(0.112251,-0.992966,-0.037655)
npoints=4, a=(58.250000,58.250000,69.500000), b=(0.221644,0.950057,0.219694)
npoints=4, a=(61.250000,55.250000,70.250000), b=(0.860358,0.347088,-0.373248)
npoints=5, a=(71.600000,68.000000,73.200000), b=(0.534169,0.704217,0.467699)
npoints=4, a=(77.750000,78.000000,83.000000), b=(0.970695,-0.240316,0.000000)
npoints=3, a=(43.666667,11.000000,69.000000), b=(0.620894,-0.420978,0.661262)
npoints=3, a=(40.000000,16.333333,67.000000), b=(0.744672,0.135128,0.653609)
npoints=4, a=(69.500000,68.250000,70.500000), b=(0.793892,0.603490,0.074398)
npoints=3, a=(75.333333,76.000000,79.000000), b=(0.950851,0.000000,0.309648)
npoints=2, a=(41.000000,14.000000,67.000000), b=(0.000000,0.600000,-0.800000)
npoints=2, a=(76.000000,74.000000,82.500000), b=(0.963087,0.240772,0.120386)
npoints=2, a=(68.000000,67.500000,69.000000), b=(0.923077,0.384615,0.000000)
npoints=2, a=(75.000000,73.000000,76.000000), b=(0.442326,0.884652,0.147442)
npoints=2, a=(68.000000,66.500000,69.000000), b=(0.362500,0.906249,0.217500)
