72,82,83
73,78,83
73,81,83
74,76,83
74,77,83
74,78,83
74,79,83
74,80,83
74,81,83
75,77,83
75,78,83
75,80,83
77,78,83
78,75,83
78,76,83
78,77,83
79,75,83
79,76,83
79,77,83
80,75,83
80,77,83
80,78,83
81,75,83
83,75,83
84,75,83
86,75,83
87,76,83
72,73,82
73,77,82
74,76,82
74,77,82
74,78,82
74,79,82
74,80,82
75,77,82
75,78,82
77,76,82
77,77,82
77,78,82
77,79,82
78,75,82
78,76,82
78,77,82
78,78,82
79,75,82
79,76,82
79,77,82
79,78,82
82,75,82
73,74,81
73,77,81
74,76,81
74,77,81
74,78,81
74,79,81
75,77,81
75,78,81
75,80,81
76,76,81
76,77,81
76,78,81
77,73,81
77,74,81
77,75,81
77,76,81
77,77,81
77,78,81
77,79,81
78,75,81
78,76,81
78,77,81
78,78,81
78,79,81
79,76,81
79,78,81
81,76,81
73,74,80
74,78,80
75,76,80
75,78,80
76,77,80
76,79,80
77,74,80
77,76,80
77,77,80
77,78,80
77,79,80
78,77,80
78,78,80
73,72,79
74,74,79
74,77,79
75,75,79
75,76,79
75,77,79
75,78,79
76,76,79
76,77,79
76,79,79
77,76,79
77,77,79
77,78,79
77,79,79
78,76,79
78,78,79
78,79,79
71,76,78
74,74,78
74,76,78
74,77,78
74,78,78
75,74,78
75,75,78
75,76,78
75,77,78
75,78,78
76,76,78
76,77,78
76,78,78
76,79,78
77,76,78
77,77,78
77,78,78
77,79,78
78,76,78
78,78,78
79,78,78
73,72,77
73,74,77
74,74,77
74,75,77
74,76,77
74,78,77
75,74,77
75,75,77
75,76,77
75,77,77
75,78,77
75,79,77
76,73,77
76,74,77
76,75,77
76,76,77
76,77,77
76,78,77
76,79,77
77,75,77
77,76,77
77,77,77
77,78,77
78,76,77
78,77,77
78,78,77
78,79,77
79,76,77
72,70,76
72,74,76
72,76,76
72,78,76
73,71,76
73,72,76
73,73,76
73,74,76
73,75,76
73,76,76
73,78,76
74,73,76
74,74,76
74,75,76
74,76,76
74,77,76
74,78,76
75,74,76
75,75,76
75,76,76
75,77,76
75,78,76
76,76,76
76,77,76
76,78,76
76,79,76
77,75,76
77,76,76
77,77,76
77,79,76
78,75,76
78,76,76
78,77,76
78,79,76
79,76,76
70,69,75
70,74,75
71,70,75
71,71,75
71,74,75
72,67,75
72,70,75
72,72,75
72,73,75
72,74,75
72,76,75
73,71,75
73,74,75
73,75,75
73,76,75
73,77,75
73,79,75
74,74,75
74,75,75
74,76,75
74,77,75
74,79,75
74,80,75
75,74,75
75,75,75
75,76,75
75,77,75
75,78,75
76,75,75
76,76,75
76,78,75
76,79,75
77,75,75
77,76,75
78,75,75
78,76,75
78,77,75
79,76,75
80,76,75
70,66,74
70,69,74
71,68,74
71,70,74
71,71,74
71,74,74
72,70,74
72,72,74
72,73,74
72,75,74
72,77,74
73,73,74
73,75,74
73,76,74
73,79,74
73,80,74
74,72,74
74,73,74
74,74,74
74,75,74
74,76,74
74,77,74
74,78,74
74,79,74
75,74,74
75,75,74
75,76,74
75,78,74
75,79,74
76,74,74
76,75,74
76,76,74
76,79,74
76,80,74
77,74,74
77,75,74
77,76,74
77,77,74
78,75,74
80,76,74
70,69,73
70,70,73
71,71,73
71,74,73
71,77,73
72,73,73
73,73,73
73,75,73
74,73,73
74,75,73
75,75,73
76,74,73
76,75,73
77,75,73
78,77,73
65,64,72
66,66,72
67,66,72
67,69,72
68,65,72
68,66,72
68,67,72
68,68,72
68,69,72
69,67,72
69,68,72
69,69,72
70,67,72
70,68,72
70,69,72
70,70,72
70,72,72
71,69,72
71,70,72
71,71,72
71,74,72
72,70,72
72,73,72
72,75,72
72,77,72
73,73,72
73,74,72
73,75,72
73,77,72
73,79,72
74,72,72
74,73,72
74,75,72
74,76,72
74,77,72
74,78,72
74,79,72
75,74,72
75,75,72
75,76,72
76,74,72
76,75,72
77,74,72
77,77,72
78,75,72
79,75,72
41,11,71
46,10,71
59,55,71
60,54,71
60,65,71
62,61,71
64,62,71
64,65,71
65,64,71
65,65,71
66,61,71
66,62,71
66,65,71
66,66,71
67,65,71
67,66,71
68,64,71
68,65,71
68,66,71
68,67,71
68,68,71
68,69,71
68,70,71
68,73,71
69,65,71
69,67,71
69,68,71
69,69,71
69,70,71
69,73,71
70,67,71
70,68,71
70,69,71
70,70,71
70,71,71
70,72,71
70,74,71
71,70,71
71,71,71
71,72,71
72,68,71
72,70,71
72,71,71
72,72,71
72,73,71
73,69,71
73,73,71
73,74,71
73,75,71
73,76,71
74,73,71
74,74,71
74,75,71
74,76,71
74,78,71
75,73,71
75,75,71
76,77,71
76,78,71
78,74,71
78,75,71
78,78,71
79,76,71
39,11,70
43,17,70
44,10,70
58,58,70
62,59,70
62,61,70
62,65,70
63,56,70
63,60,70
63,61,70
64,58,70
64,62,70
64,66,70
64,67,70
65,59,70
65,60,70
65,65,70
65,66,70
66,62,70
66,65,70
66,66,70
66,67,70
67,63,70
67,65,70
67,66,70
67,71,70
68,66,70
68,67,70
68,68,70
68,69,70
68,70,70
69,68,70
69,69,70
69,70,70
69,71,70
70,67,70
70,68,70
70,69,70
70,70,70
70,71,70
71,67,70
71,68,70
71,70,70
71,71,70
71,72,70
72,69,70
72,71,70
73,70,70
74,73,70
75,73,70
37,11,69
38,6,69
38,11,69
39,11,69
41,16,69
42,16,69
52,55,69
58,58,69
59,58,69
60,58,69
60,62,69
61,56,69
61,60,69
62,58,69
62,59,69
62,60,69
62,61,69
62,64,69
62,65,69
63,56,69
63,58,69
63,60,69
63,61,69
63,62,69
63,64,69
64,59,69
64,60,69
64,61,69
64,62,69
64,63,69
65,58,69
65,60,69
65,61,69
65,62,69
65,66,69
66,61,69
66,63,69
66,64,69
66,65,69
66,66,69
66,67,69
66,69,69
67,61,69
67,63,69
67,64,69
67,65,69
67,66,69
67,68,69
68,64,69
68,66,69
68,67,69
68,68,69
68,69,69
68,70,69
68,71,69
69,65,69
69,69,69
69,70,69
69,71,69
70,67,69
70,68,69
70,69,69
70,70,69
71,67,69
71,68,69
71,69,69
71,70,69
71,71,69
71,72,69
72,69,69
72,70,69
72,71,69
73,70,69
73,71,69
74,70,69
37,10,68
38,10,68
39,10,68
39,11,68
40,8,68
41,16,68
57,52,68
59,58,68
60,60,68
61,56,68
61,59,68
61,60,68
62,58,68
62,59,68
62,60,68
62,61,68
62,62,68
62,64,68
63,56,68
63,59,68
63,60,68
63,61,68
63,62,68
63,64,68
64,59,68
64,60,68
64,61,68
64,64,68
65,60,68
65,61,68
65,62,68
65,63,68
65,65,68
66,61,68
66,62,68
66,65,68
66,66,68
66,69,68
67,63,68
67,65,68
67,66,68
67,67,68
67,69,68
68,64,68
68,65,68
68,66,68
68,67,68
69,69,68
69,70,68
70,67,68
70,70,68
71,68,68
72,69,68
61,59,67
61,60,67
62,60,67
62,61,67
63,58,67
63,60,67
63,61,67
63,64,67
64,59,67
64,61,67
64,62,67
65,60,67
65,64,67
65,65,67
66,62,67
66,67,67
67,67,67
37,12,66
38,11,66
38,13,66
39,11,66
39,13,66
39,14,66
40,14,66
40,15,66
40,16,66
41,13,66
50,44,66
52,50,66
52,52,66
53,49,66
56,54,66
57,52,66
57,53,66
57,54,66
58,56,66
58,57,66
59,55,66
59,56,66
59,58,66
59,59,66
60,54,66
60,55,66
60,56,66
60,58,66
60,59,66
61,54,66
61,56,66
61,57,66
61,58,66
61,59,66
61,60,66
61,61,66
61,62,66
62,57,66
62,59,66
62,60,66
62,61,66
62,62,66
63,54,66
63,57,66
63,58,66
63,59,66
63,60,66
63,61,66
63,62,66
63,63,66
64,59,66
64,60,66
64,61,66
64,62,66
64,64,66
65,59,66
65,60,66
65,62,66
65,63,66
65,64,66
65,65,66
65,66,66
66,62,66
66,63,66
66,64,66
67,62,66
67,63,66
67,64,66
67,66,66
37,16,65
38,15,65
39,14,65
39,15,65
40,13,65
54,49,65
55,55,65
56,52,65
56,53,65
57,52,65
57,54,65
57,55,65
58,52,65
58,55,65
58,56,65
59,55,65
59,56,65
59,57,65
59,58,65
59,59,65
60,55,65
60,56,65
60,57,65
60,58,65
60,59,65
61,58,65
61,59,65
61,60,65
62,55,65
62,56,65
62,58,65
62,59,65
62,60,65
62,62,65
63,57,65
63,58,65
63,59,65
63,60,65
63,61,65
63,62,65
64,59,65
64,60,65
64,61,65
66,63,65
38,17,64
39,13,64
40,16,64
51,54,64
52,46,64
52,53,64
53,44,64
53,50,64
54,49,64
55,49,64
55,50,64
55,52,64
55,53,64
55,55,64
56,51,64
56,53,64
56,54,64
56,55,64
57,52,64
57,53,64
57,54,64
57,55,64
57,56,64
58,52,64
58,54,64
58,55,64
58,56,64
58,57,64
59,52,64
59,53,64
59,55,64
59,56,64
59,57,64
59,58,64
60,55,64
60,56,64
60,58,64
61,55,64
61,57,64
61,58,64
61,59,64
62,55,64
62,56,64
62,57,64
62,58,64
62,59,64
62,60,64
63,59,64
63,60,64
64,60,64
39,19,63
40,19,63
41,17,63
51,48,63
52,45,63
52,46,63
52,51,63
53,49,63
54,49,63
54,50,63
54,51,63
54,53,63
55,50,63
55,52,63
55,54,63
56,52,63
56,53,63
56,54,63
56,55,63
57,52,63
57,53,63
57,54,63
57,55,63
58,53,63
59,52,63
59,55,63
59,56,63
59,57,63
60,53,63
60,56,63
60,57,63
61,56,63
61,57,63
61,58,63
